	origin	dest	price	miles
7611	SJC	RSW	129	2454
7612	SJC	SAN	50	417
7613	SJC	SAT	50.5	1454
7614	SJC	SDF	193.78	1970
7615	SJC	SEA	50	696
7616	SJC	SFO	80	30
7617	SJC	SJU	154.53	3603
7618	SJC	SLC	50	584
7619	SJC	SNA	50	342
7620	SJC	STL	118.5	1715
7621	SJC	TPA	142.41	2367
7622	SJC	TTN	57.5	2521
7623	SJC	TUL	50	1442
7624	SJC	TUS	61.04	721
7625	SJU	ABQ	117	2734
7626	SJU	ALB	115.51	1736
7627	SJU	AMA	227.06	2470
7628	SJU	ATL	50	1547
7629	SJU	AUS	123.01	2146
7630	SJU	BDL	94.36	1666
7631	SJU	BHM	176	1652
7632	SJU	BNA	104.66	1753
7633	SJU	BOS	84.21	1674
7634	SJU	BUF	153.96	1845
7635	SJU	BUR	213.98	3385
7636	SJU	BWI	51	1565
7637	SJU	BZN	696	3187
7638	SJU	CLE	148	1839
7639	SJU	CLT	89.8	1475
7640	SJU	CMH	151	1794
7641	SJU	CVG	50	1808
7642	SJU	DAL	102.72	2154
7643	SJU	DCA	92.5	1554
7644	SJU	DEN	69	2733
7645	SJU	DFW	51	2165
7646	SJU	DTW	52	1930
7647	SJU	ECP	230.74	1489
7648	SJU	ELP	201.27	2674
7649	SJU	EWR	59	1608
7650	SJU	FAT	262.5	3478
7651	SJU	FLL	50	1046
7652	SJU	FNT	327	1983
7653	SJU	HOU	114.76	1997
7654	SJU	IAD	70.18	1571
7655	SJU	IAH	117.89	2007
7656	SJU	IND	135.46	1902
7657	SJU	ISP	50	1597
7658	SJU	JAX	125.74	1288
7659	SJU	JFK	50	1598
7660	SJU	LAS	154	3220
7661	SJU	LAX	140.67	3386
7662	SJU	MAF	188	2436
7663	SJU	MCI	148.5	2239
7664	SJU	MCO	50	1189
7665	SJU	MDW	91.15	2057
7666	SJU	MHT	203.17	1717
7667	SJU	MIA	50	1045
7668	SJU	MKE	132.59	2119
7669	SJU	MSN	198	2180
7670	SJU	MSP	127	2404
7671	SJU	MSY	51	1720
7672	SJU	OAK	158	3622
7673	SJU	OMA	124.01	2366
7674	SJU	ORD	56	2072
7675	SJU	ORF	146.45	1414
7676	SJU	PDX	269.25	3716
7677	SJU	PHL	50	1576
7678	SJU	PHX	104.89	3016
7679	SJU	PIT	67	1739
7680	SJU	PVD	127	1636
7681	SJU	PWM	236	1755
7682	SJU	RDU	50	1433
7683	SJU	RIC	287	1481
7684	SJU	RNO	221	3504
7685	SJU	ROC	112	1832
7686	SJU	SAN	122.03	3310
7687	SJU	SAT	157.41	2181
7688	SJU	SDF	243.62	1806
7689	SJU	SEA	159	3729
7690	SJU	SFB	50	1198
7691	SJU	SFO	138	3630
7692	SJU	SJC	156.5	3603
7693	SJU	SMF	328	3594
7694	SJU	SNA	419.5	3354
7695	SJU	STL	138	2024
7696	SJU	STT	50	68
7697	SJU	STX	50.5	94
7698	SJU	TPA	64	1237
7699	SLC	ABQ	54.1	493
7700	SLC	ALB	261.93	1960
7701	SLC	AMA	129.96	679
7702	SLC	ANC	55	2125
7703	SLC	ATL	50	1590
7704	SLC	AUS	51	1086
7705	SLC	BDL	168.05	2027
7706	SLC	BHM	157.93	1472
7707	SLC	BIL	57	387
7708	SLC	BNA	51.5	1404
7709	SLC	BOI	52.56	290
7710	SLC	BOS	51	2105
7711	SLC	BQN	215.5	3060
7712	SLC	BUR	50	574
7713	SLC	BWI	73	1865
7714	SLC	BZN	57	347
7715	SLC	CHS	57	1840
7716	SLC	CLE	51	1565
7717	SLC	CLT	52	1727
7718	SLC	CMH	126.58	1528
7719	SLC	CVG	51	1450
7720	SLC	DAL	75.92	999
7721	SLC	DCA	65	1851
7722	SLC	DEN	50	391
7723	SLC	DFW	50.28	989
7724	SLC	DSM	313	955
7725	SLC	DTW	50.5	1481
7726	SLC	ELP	82	693
7727	SLC	EWR	51	1969
7728	SLC	FCA	56.26	531
7729	SLC	FLL	52	2084
7730	SLC	GEG	50.29	546
7731	SLC	GRR	117.82	1367
7732	SLC	GSP	86	1669
7733	SLC	HNL	58	2994
7734	SLC	HOU	101.1	1214
7735	SLC	HRL	178.07	1297
7736	SLC	HSV	64.5	1439
7737	SLC	IAD	70	1828
7738	SLC	IAH	50	1195
7739	SLC	ICT	148.03	809
7740	SLC	ILM	146.89	1912
7741	SLC	IND	51	1355
7742	SLC	JAC	54.3	205
7743	SLC	JAX	152	1835
7744	SLC	JFK	51	1990
7745	SLC	KOA	76.69	2966
7746	SLC	LAS	50	368
7747	SLC	LAX	50.16	590
7748	SLC	LBB	107.64	744
7749	SLC	LGA	81.59	1983
7750	SLC	LGB	50.5	588
7751	SLC	LIH	268	3039
7752	SLC	LIT	191.16	1156
7753	SLC	MAF	139.06	817
7754	SLC	MCI	51	920
7755	SLC	MCO	50.65	1931
7756	SLC	MDW	81.99	1259
7757	SLC	MEM	179	1262
7758	SLC	MHT	163.71	2077
7759	SLC	MIA	58.83	2088
7760	SLC	MKE	74.16	1247
7761	SLC	MSN	128	1174
7762	SLC	MSO	50.92	436
7763	SLC	MSP	50.05	991
7764	SLC	MSY	51	1428
7765	SLC	OAK	50.44	588
7766	SLC	OGG	58	2935
7767	SLC	OKC	116.59	866
7768	SLC	OMA	55.6	840
7769	SLC	ONT	57.51	558
7770	SLC	ORD	51	1250
7771	SLC	ORF	207.5	1935
7772	SLC	PDX	50	630
7773	SLC	PHL	51	1927
7774	SLC	PHX	51.01	507
7775	SLC	PIT	75	1660
7776	SLC	PSC	62	521
7777	SLC	PVD	139.23	2093
7778	SLC	RAP	51	508
7779	SLC	RDU	51.75	1823
7780	SLC	RNO	51.01	422
7781	SLC	RSW	54	1985
7782	SLC	SAN	50	626
7783	SLC	SAT	50	1087
7784	SLC	SAV	143	1804
7785	SLC	SDF	170.48	1409
7786	SLC	SEA	50.27	689
7787	SLC	SFO	50	599
7788	SLC	SJC	50.5	584
7789	SLC	SMF	50.08	532
7790	SLC	SNA	50.07	588
7791	SLC	STL	54	1156
7792	SLC	TPA	79.23	1888
7793	SLC	TUL	114.13	926
7794	SLC	TUS	126.69	601
7795	SLN	DEN	147.5	383
7796	SMF	ABQ	89.94	866
7797	SMF	AMA	188.4	1124
7798	SMF	ATL	51	2092
7799	SMF	AUS	93.17	1481
7800	SMF	BDL	178	2558
7801	SMF	BHM	159.59	1968
7802	SMF	BNA	115.08	1917
7803	SMF	BOI	51.35	437
7804	SMF	BOS	120	2636
7805	SMF	BTR	317	1814
7806	SMF	BUF	173	2241
7807	SMF	BUR	50	358
7808	SMF	BWI	98.5	2395
7809	SMF	CLE	141.64	2097
7810	SMF	CLT	54	2244
7811	SMF	CMH	135.95	2058
7812	SMF	DAL	90.51	1442
7813	SMF	DCA	166.15	2381
7814	SMF	DEN	51.5	909
7815	SMF	DFW	58.5	1431
7816	SMF	DSM	109.99	1486
7817	SMF	DTW	129	2013
7818	SMF	ELP	119.56	981
7819	SMF	EWR	51.39	2500
7820	SMF	FLL	141.97	2549
7821	SMF	GEG	50	649
7822	SMF	HNL	130	2462
7823	SMF	HOU	117	1624
7824	SMF	HRL	162.48	1633
7825	SMF	IAD	73.81	2358
7826	SMF	IAH	55.1	1609
7827	SMF	ICT	144	1314
7828	SMF	ILM	180	2429
7829	SMF	IND	122	1883
7830	SMF	ISP	165	2553
7831	SMF	JAX	215.87	2324
7832	SMF	JFK	98	2521
7833	SMF	KOA	72.5	2435
7834	SMF	LAS	50.25	397
7835	SMF	LAX	50	373
7836	SMF	LBB	168	1156
7837	SMF	LGA	94.22	2514
7838	SMF	LGB	50.5	387
7839	SMF	LIT	145.04	1646
7840	SMF	MAF	140	1187
7841	SMF	MCI	76	1442
7842	SMF	MCO	106	2408
7843	SMF	MDW	89	1790
7844	SMF	MEM	213.2	1761
7845	SMF	MHT	182.76	2607
7846	SMF	MIA	131	2552
7847	SMF	MKE	126.73	1778
7848	SMF	MSP	51	1517
7849	SMF	MSY	118.18	1878
7850	SMF	OAK	58.5	75
7851	SMF	OGG	50.07	2404
7852	SMF	OKC	117.7	1342
7853	SMF	OMA	117	1370
7854	SMF	ONT	50	390
7855	SMF	ORD	87.66	1781
7856	SMF	ORF	88	2462
7857	SMF	PBI	164.65	2531
7858	SMF	PDX	50	479
7859	SMF	PHL	126.6	2458
7860	SMF	PHX	50	647
7861	SMF	PIT	151.67	2191
7862	SMF	PVD	241	2624
7863	SMF	RDU	83	2345
7864	SMF	RIC	180	2391
7865	SMF	ROC	597	2293
7866	SMF	RSW	153	2447
7867	SMF	SAN	50	480
7868	SMF	SAT	111.39	1463
7869	SMF	SDF	158	1933
7870	SMF	SEA	50	605
7871	SMF	SFO	78	86
7872	SMF	SJU	341.86	3594
7873	SMF	SLC	50	532
7874	SMF	SNA	50	404
7875	SMF	STL	70.5	1679
7876	SMF	TPA	129.95	2357
7877	SMF	TUL	159.47	1419
7878	SMF	TUS	87	752
7879	SMX	LAS	50	310
7880	SNA	ABQ	75.21	650
7881	SNA	AGS	235	2062
7882	SNA	ALB	154.95	2449
7883	SNA	AMA	168.42	928
7884	SNA	ATL	52.5	1919
7885	SNA	AUS	51.5	1209
7886	SNA	BDL	184.13	2507
7887	SNA	BHM	153.43	1787
7888	SNA	BLI	57	1071
7889	SNA	BNA	132	1772
7890	SNA	BOI	58.31	688
7891	SNA	BOS	129.47	2592
7892	SNA	BUF	163	2199
7893	SNA	BWI	209.64	2307
7894	SNA	CHS	53	2178
7895	SNA	CLE	186	2032
7896	SNA	CMH	201.18	1974
7897	SNA	CRP	332	1276
7898	SNA	CVG	156.75	1877
7899	SNA	DAL	67.5	1216
7900	SNA	DCA	127.11	2288
7901	SNA	DEN	50	846
7902	SNA	DFW	60	1205
7903	SNA	DTW	85	1960
7904	SNA	ECP	323.29	1889
7905	SNA	ELP	90.04	681
7906	SNA	EWR	65.14	2434
7907	SNA	FLL	219.95	2311
7908	SNA	GEG	94.05	962
7909	SNA	GRR	179	1856
7910	SNA	HOU	87	1357
7911	SNA	IAD	140.53	2265
7912	SNA	IAH	52.5	1346
7913	SNA	ICT	141.52	1179
7914	SNA	IND	157	1792
7915	SNA	JAX	76	2123
7916	SNA	JFK	137.5	2454
7917	SNA	LAS	50	226
7918	SNA	LBB	121.92	924
7919	SNA	LGA	191	2449
7920	SNA	LIT	144.11	1466
7921	SNA	MAF	152.79	919
7922	SNA	MCI	107.56	1342
7923	SNA	MCO	123	2187
7924	SNA	MDW	104	1731
7925	SNA	MEM	184.28	1592
7926	SNA	MHT	202.5	2569
7927	SNA	MIA	123.07	2310
7928	SNA	MKE	144.33	1738
7929	SNA	MSP	51	1522
7930	SNA	MSY	131.02	1639
7931	SNA	OAK	50	371
7932	SNA	OKC	105.89	1160
7933	SNA	OMA	128	1312
7934	SNA	ORD	58	1726
7935	SNA	PDX	50	859
7936	SNA	PHL	161	2380
7937	SNA	PHX	50.04	338
7938	SNA	PIT	93.04	2115
7939	SNA	PVD	186	2573
7940	SNA	RDU	88	2213
7941	SNA	RNO	70.71	415
7942	SNA	RSW	172	2206
7943	SNA	SAT	50	1177
7944	SNA	SEA	50	978
7945	SNA	SFO	50	372
7946	SNA	SHV	344	1395
7947	SNA	SJC	50	342
7948	SNA	SJU	265	3354
7949	SNA	SLC	50.07	588
7950	SNA	SMF	50	404
7951	SNA	STL	125.13	1569
7952	SNA	TPA	213.22	2127
7953	SNA	TUL	157	1257
7954	SNA	TUS	73.19	416
7955	SPI	PGD	50	994
7956	SPI	SFB	50	902
7957	SPN	GUM	74	129
7958	SPS	DFW	266	113
7959	SRQ	ATL	59	444
7960	SRQ	ATW	142	1209
7961	SRQ	BOS	78	1220
7962	SRQ	BUF	179	1093
7963	SRQ	CLE	54	967
7964	SRQ	CLT	93.39	547
7965	SRQ	CVG	50.11	812
7966	SRQ	DTW	115.59	1022
7967	SRQ	EWR	75.62	1034
7968	SRQ	GRB	162	1218
7969	SRQ	IND	50	876
7970	SRQ	JFK	83	1041
7971	SRQ	LGA	51	1047
7972	SRQ	MDW	147.5	1035
7973	SRQ	MKE	57	1113
7974	SRQ	ORD	57.68	1050
7975	SRQ	PHL	60	957
7976	SRQ	PIT	50	912
7977	SRQ	SDF	59.16	765
7978	SRQ	SEA	116.86	2547
7979	STC	AZA	53	1259
7980	STC	PGD	51	1447
7981	STL	ABQ	99.29	934
7982	STL	ALB	98.41	910
7983	STL	AMA	131.26	672
7984	STL	ATL	50	484
7985	STL	AUS	63.59	721
7986	STL	BDL	78.5	957
7987	STL	BHM	77.06	411
7988	STL	BNA	50.25	272
7989	STL	BOI	119	1383
7990	STL	BOS	56.43	1047
7991	STL	BUF	135	674
7992	STL	BUR	123.77	1583
7993	STL	BWI	53.79	738
7994	STL	CHS	55.49	706
7995	STL	CLE	51	487
7996	STL	CLT	59.97	575
7997	STL	CMH	50.71	409
7998	STL	CRP	139.45	861
7999	STL	CVG	70.52	308
8000	STL	DAL	50.05	546
8001	STL	DCA	56.57	719
8002	STL	DEN	50	770
8003	STL	DFW	50.5	550
8004	STL	DSM	50	259
8005	STL	DTW	50	440
8006	STL	ECP	66.01	634
8007	STL	ELP	114	1022
8008	STL	EWR	77	872
8009	STL	FLL	50	1057
8010	STL	GEG	118.58	1493
8011	STL	GRR	154.29	382
8012	STL	GSP	68.57	524
8013	STL	HOU	53.05	687
8014	STL	HRL	107	961
8015	STL	IAD	384	696
8016	STL	IAH	74.36	667
8017	STL	ICT	50.01	392
8018	STL	IND	128.5	229
8019	STL	ISP	201.36	929
8020	STL	JAX	54	753
8021	STL	LAS	50	1371
8022	STL	LAX	50.44	1592
8023	STL	LBB	125.06	729
8024	STL	LGA	53.83	888
8025	STL	LIT	50.88	296
8026	STL	MAF	132.44	815
8027	STL	MCI	51	237
8028	STL	MCO	50	882
8029	STL	MDW	50.5	251
8030	STL	MEM	439	256
8031	STL	MHT	133.56	1031
8032	STL	MIA	54	1068
8033	STL	MKE	51	317
8034	STL	MSP	50	448
8035	STL	MSY	50.82	604
8036	STL	OAK	55.24	1725
8037	STL	OKC	55.16	462
8038	STL	OMA	51	342
8039	STL	ONT	137.67	1546
8040	STL	ORD	51.27	258
8041	STL	ORF	148.88	785
8042	STL	PBI	53	1023
8043	STL	PDX	99.05	1708
8044	STL	PHL	50.84	814
8045	STL	PHX	50.5	1262
8046	STL	PIT	50.27	554
8047	STL	PNS	108.6	598
8048	STL	PVD	109	1020
8049	STL	RDU	58.1	667
8050	STL	RNO	69.5	1574
8051	STL	ROC	148	729
8052	STL	RSW	50	979
8053	STL	SAN	62	1557
8054	STL	SAT	78	786
8055	STL	SEA	50	1709
8056	STL	SFO	98.5	1735
8057	STL	SJC	109.25	1715
8058	STL	SJU	212	2024
8059	STL	SLC	51	1156
8060	STL	SMF	70.5	1679
8061	STL	SNA	147.99	1569
8062	STL	TPA	50	869
8063	STL	TUL	57.91	351
8064	STL	TUS	110.19	1244
8065	STS	LAS	53	454
8066	STS	LAX	83.04	400
8067	STS	MSP	93	1583
8068	STT	ATL	67	1599
8069	STT	BOS	128.15	1693
8070	STT	CLT	86.74	1520
8071	STT	EWR	136.5	1634
8072	STT	FLL	50	1107
8073	STT	IAD	150.5	1606
8074	STT	IAH	253.5	2070
8075	STT	IND	314.5	1947
8076	STT	JFK	85	1623
8077	STT	LAS	88	3280
8078	STT	LAX	129.5	3449
8079	STT	MCI	221.5	2291
8080	STT	MCO	50.23	1246
8081	STT	MIA	61	1107
8082	STT	MSY	53	1781
8083	STT	ORD	175.5	2116
8084	STT	PHL	141	1605
8085	STT	SAN	726.5	3373
8086	STT	SEA	284.57	3781
8087	STT	SJU	50	68
8088	STX	ATL	84.5	1638
8089	STX	CLT	103.01	1562
8090	STX	DFW	56	2259
8091	STX	FLL	51	1140
8092	STX	LAS	96	3313
8093	STX	MCI	250	2330
8094	STX	MIA	86	1139
8095	STX	MSY	51	1814
8096	STX	SEA	184.28	3820
8097	STX	SJU	50	94
8098	STX	TPA	124	1331
8099	SWF	FLL	78	1118
8100	SWF	MCO	78.5	989
8101	SWF	MYR	50	601
8102	SWF	PGD	50	1101
8103	SWF	PIE	50	1055
8104	SWF	SFB	50	965
8105	SYR	ATL	51	794
8106	SYR	BNA	51.5	741
8107	SYR	BOI	186	2002
8108	SYR	BOS	50.14	265
8109	SYR	CLT	54.82	603
8110	SYR	DEN	54	1492
8111	SYR	DTW	54.22	374
8112	SYR	FLL	51	1197
8113	SYR	JAX	126.45	923
8114	SYR	JFK	52	209
8115	SYR	LAX	300	2351
8116	SYR	LGA	70	198
8117	SYR	MCI	145	1003
8118	SYR	MCO	51	1053
8119	SYR	MSP	51	860
8120	SYR	MYR	50	668
8121	SYR	ORD	51.5	607
8122	SYR	PGD	50.5	1164
8123	SYR	PHX	156	2045
8124	SYR	PIE	50.5	1111
8125	SYR	RDU	50	519
8126	SYR	RSW	51.5	1186
8127	SYR	SAN	146	2330
8128	SYR	SFB	50	1029
8129	SYR	TPA	52	1104
8130	TLH	ATL	50.72	223
8131	TLH	DAY	96.5	655
8132	TLH	DTW	98	817
8133	TLH	GRR	97	863
8134	TLH	LEX	101.5	527
8135	TOL	PGD	50.5	1016
8136	TOL	PIE	51	945
8137	TOL	SFB	50	895
8138	TPA	ABQ	121	1498
8139	TPA	ACY	50	913
8140	TPA	ALB	54	1130
8141	TPA	AMA	167.15	1233
8142	TPA	ATL	50	406
8143	TPA	ATW	137	1171
8144	TPA	AUS	50.5	928
8145	TPA	AVL	50.5	514
8146	TPA	BDL	50	1111
8147	TPA	BHM	55.39	459
8148	TPA	BNA	50	612
8149	TPA	BOI	134	2155
8150	TPA	BOS	50	1185
8151	TPA	BUF	50	1053
8152	TPA	BUR	123	2155
8153	TPA	BWI	50	842
8154	TPA	CAK	50	894
8155	TPA	CHS	124	370
8156	TPA	CLE	50	927
8157	TPA	CLT	50.35	507
8158	TPA	CMH	50	829
8159	TPA	COS	50	1477
8160	TPA	CVG	50	773
8161	TPA	DAL	50	917
8162	TPA	DCA	51.59	814
8163	TPA	DEN	50	1506
8164	TPA	DFW	50	929
8165	TPA	DSM	122	1127
8166	TPA	DTW	50	983
8167	TPA	ELP	146	1452
8168	TPA	EUG	173	2502
8169	TPA	EWR	50.52	997
8170	TPA	FAT	172	2242
8171	TPA	FLL	50	197
8172	TPA	FNT	98.5	1036
8173	TPA	GEG	126.52	2315
8174	TPA	GRB	137	1180
8175	TPA	GRR	54	1041
8176	TPA	GSO	52	580
8177	TPA	GSP	56.5	477
8178	TPA	HNL	156.5	4691
8179	TPA	HOU	50	781
8180	TPA	HPN	95	1032
8181	TPA	HRL	158.46	939
8182	TPA	IAD	56.4	811
8183	TPA	IAH	50	787
8184	TPA	ICT	104	1091
8185	TPA	IND	50	837
8186	TPA	ISP	50	1034
8187	TPA	JFK	51	1005
8188	TPA	LAS	50	1984
8189	TPA	LAX	50	2158
8190	TPA	LBB	154	1210
8191	TPA	LBE	50.5	866
8192	TPA	LGA	51	1010
8193	TPA	LIT	107	737
8194	TPA	MAF	166	1209
8195	TPA	MCI	53	1048
8196	TPA	MDW	50	997
8197	TPA	MEM	55.65	655
8198	TPA	MHT	55.24	1204
8199	TPA	MIA	50	204
8200	TPA	MKE	50	1075
8201	TPA	MSN	53	1113
8202	TPA	MSP	50	1306
8203	TPA	MSY	50	488
8204	TPA	OAK	138.08	2385
8205	TPA	OKC	72.06	1023
8206	TPA	OMA	83.25	1190
8207	TPA	ONT	145.91	2112
8208	TPA	ORD	50	1012
8209	TPA	ORF	51	717
8210	TPA	PDX	78.5	2497
8211	TPA	PHL	50	920
8212	TPA	PHX	52	1788
8213	TPA	PIT	50	873
8214	TPA	PVD	50	1136
8215	TPA	PWM	54	1277
8216	TPA	RDU	53.48	587
8217	TPA	RIC	83.08	723
8218	TPA	RNO	137.79	2267
8219	TPA	ROC	97.57	1079
8220	TPA	SAN	77	2087
8221	TPA	SAT	69.08	972
8222	TPA	SDF	55.88	727
8223	TPA	SEA	53	2520
8224	TPA	SFO	52.45	2393
8225	TPA	SJC	112	2367
8226	TPA	SJU	59	1237
8227	TPA	SLC	61.85	1888
8228	TPA	SMF	105	2357
8229	TPA	SNA	143	2127
8230	TPA	STL	50	869
8231	TPA	STX	326	1331
8232	TPA	SYR	52	1104
8233	TPA	TTN	50	955
8234	TPA	TUL	102.25	965
8235	TPA	TUS	135	1721
8236	TRI	ATL	51.67	227
8237	TRI	PIE	50	590
8238	TRI	SFB	50	535
8239	TTN	ATL	50	701
8240	TTN	AUS	54	1462
8241	TTN	BNA	50.1	706
8242	TTN	CHS	50.31	586
8243	TTN	CLT	50	484
8244	TTN	DEN	54.5	1576
8245	TTN	DTW	50	464
8246	TTN	ELP	69	1850
8247	TTN	FLL	51.5	1026
8248	TTN	JAX	51	777
8249	TTN	LAS	58	2196
8250	TTN	LAX	57.5	2422
8251	TTN	MCO	50	896
8252	TTN	MIA	50	1047
8253	TTN	MSP	50	989
8254	TTN	MYR	50	509
8255	TTN	ORD	50	693
8256	TTN	PBI	50	985
8257	TTN	PGD	51	1008
8258	TTN	PHX	54.5	2098
8259	TTN	PIE	60	964
8260	TTN	RDU	50	373
8261	TTN	RSW	50	1028
8262	TTN	SJC	57	2521
8263	TTN	TPA	50	955
8264	TUL	ABQ	92.18	608
8265	TUL	ATL	50.81	674
8266	TUL	AUS	99.14	426
8267	TUL	BDL	175	1304
8268	TUL	BHM	127	550
8269	TUL	BNA	86.46	515
8270	TUL	BOI	129.47	1190
8271	TUL	BOS	117	1394
8272	TUL	BUR	149.36	1276
8273	TUL	BWI	52	1071
8274	TUL	CHS	126.04	931
8275	TUL	CLT	90.94	842
8276	TUL	CMH	127.99	754
8277	TUL	CRP	133.59	588
8278	TUL	DAL	51	237
8279	TUL	DCA	172	1049
8280	TUL	DEN	50	541
8281	TUL	DFW	52.02	237
8282	TUL	DTW	182.27	789
8283	TUL	ECP	133.48	709
8284	TUL	ELP	107	673
8285	TUL	EWR	151.88	1215
8286	TUL	FLL	98.73	1162
8287	TUL	GEG	140.57	1359
8288	TUL	GRR	155.01	720
8289	TUL	HOU	50	453
8290	TUL	HRL	135	695
8291	TUL	IAD	51.5	1027
8292	TUL	IAH	64.4	429
8293	TUL	IND	78.49	577
8294	TUL	LAS	50	1076
8295	TUL	LAX	52	1283
8296	TUL	LBB	263.51	379
8297	TUL	MAF	107.15	466
8298	TUL	MCO	50	1005
8299	TUL	MDW	108.15	583
8300	TUL	MIA	103.11	1168
8301	TUL	MKE	427	631
8302	TUL	MSP	82.07	615
8303	TUL	MSY	78.63	538
8304	TUL	OAK	147	1456
8305	TUL	ONT	117	1236
8306	TUL	ORD	52	585
8307	TUL	PDX	50	1532
8308	TUL	PHL	173.83	1152
8309	TUL	PHX	54.36	935
8310	TUL	PIE	53	961
8311	TUL	RDU	206.91	957
8312	TUL	RNO	96.73	1322
8313	TUL	RSW	120	1066
8314	TUL	SAN	50	1237
8315	TUL	SAT	52	483
8316	TUL	SEA	129.93	1558
8317	TUL	SFB	50	995
8318	TUL	SFO	117	1465
8319	TUL	SJC	50	1442
8320	TUL	SLC	479.45	926
8321	TUL	SMF	129	1419
8322	TUL	SNA	118	1257
8323	TUL	STL	50.09	351
8324	TUL	TPA	99.73	965
8325	TUL	TUS	142.02	906
8326	TUS	ABQ	146	321
8327	TUS	AGS	147.5	1684
8328	TUS	ALB	162.24	2150
8329	TUS	ATL	51	1541
8330	TUS	AUS	78.94	797
8331	TUS	BDL	249.76	2200
8332	TUS	BLI	50	1299
8333	TUS	BNA	113.33	1414
8334	TUS	BOI	83.31	840
8335	TUS	BOS	173	2289
8336	TUS	BUR	55.78	453
8337	TUS	BWI	155.96	1977
8338	TUS	CLE	136.98	1726
8339	TUS	CLT	125.73	1735
8340	TUS	CMH	147.11	1654
8341	TUS	DAL	85.84	824
8342	TUS	DCA	174.74	1955
8343	TUS	DEN	51.5	639
8344	TUS	DFW	54.39	813
8345	TUS	DSM	153	1154
8346	TUS	DTW	142	1664
8347	TUS	FLL	146.5	1902
8348	TUS	FNT	327	1660
8349	TUS	GRR	167.29	1573
8350	TUS	HOU	111.24	945
8351	TUS	HRL	201.33	899
8352	TUS	IAH	84.79	936
8353	TUS	ICT	213	856
8354	TUS	IND	136.68	1472
8355	TUS	LAS	52.67	364
8356	TUS	LAX	50	451
8357	TUS	LGA	149.06	2132
8358	TUS	LGB	237	435
8359	TUS	LIT	202.55	1095
8360	TUS	MCI	91.6	1036
8361	TUS	MCO	175.5	1784
8362	TUS	MDW	86	1440
8363	TUS	MIA	144	1900
8364	TUS	MKE	146.35	1462
8365	TUS	MSP	59.5	1298
8366	TUS	MSY	123.95	1234
8367	TUS	OAK	55.73	747
